04:52:07.318 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:52:07.321 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:52:07.321 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:52:07.321 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:52:07.805 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:52:07.806 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:52:07.806 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:52:07.827 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:52:08.575 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:52:08.582 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:52:08.589 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:52:08.595 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:52:08.737 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
04:52:09.097 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
04:52:10.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:10.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:10.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:10.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:10.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:11.227 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:52:11.227 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:52:11.227 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
