10:13:08.645 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalArgumentException
10:13:08.647 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Partial.with(Partial:466)
10:13:08.647 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Partial
10:13:08.647 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:13:09.187 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
10:13:09.190 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
10:13:09.273 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
10:13:11.414 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:13:11.424 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:13:11.443 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:13:11.449 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:13:11.902 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.6666666666666665
10:13:11.920 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 4 fitness evolutions and 0 second: 2.333333333333333
10:13:13.296 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.333333333333333
10:13:13.297 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.333333333333333. PT: 1 seconds
10:13:13.297 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:13:13.471 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 63 fitness evolutions and 2 second: 1.5
10:13:13.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.083 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
10:13:14.083 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
10:13:14.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.506 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
10:13:14.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.838 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:14.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.015 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
10:13:15.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.306 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
10:13:15.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.516 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.533 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.541 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.556 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.593 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.652 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
10:13:15.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.713 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.713 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.726 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.832 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:13:15.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
