06:54:56.136 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MathRuntimeException$4
06:54:56.139 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.ode.events.EventState.evaluateStep(EventState:218)
06:54:56.139 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.ode.events.EventState
06:54:56.139 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:54:57.115 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.MathRuntimeException
06:54:57.115 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BrentSolver
06:54:57.116 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.ode.events.EventState
06:54:57.177 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:54:58.251 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:54:58.259 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:54:58.267 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:54:58.273 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:54:58.436 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.8333333333333335
06:54:59.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.312 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.314 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:54:59.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
