02:13:00.267 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.security.authorization.AuthorizationException
02:13:00.271 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader.load(DefaultSecurityCacheLoader:165)
02:13:00.271 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader
02:13:00.271 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:13:01.496 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader
02:13:01.512 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
02:13:10.791 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:13:10.800 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:13:10.807 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:13:10.813 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:13:12.329 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 1.5
02:13:12.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.930 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:12.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:13:13.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
