09:31:02.738 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ArrayIndexOutOfBoundsException
09:31:02.742 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.time.FastDateFormat.getInstance(FastDateFormat:165)
09:31:02.742 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.time.FastDateFormat
09:31:02.742 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:31:03.823 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:31:03.825 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:31:03.826 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser$TextStrategy
09:31:03.826 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:31:03.827 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:31:03.827 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
09:31:03.827 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
09:31:03.828 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
09:31:03.828 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class org.apache.commons.lang3.time.FastDateFormat$1, method createInstance, and line number 88.
09:31:03.829 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 8 is an irrelevant frame. We do not count it in the InterProcedural graph
09:31:03.829 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FormatCache
09:31:03.829 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
09:31:03.888 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 9.
09:31:05.364 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:31:05.384 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:31:05.396 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:31:05.422 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:31:05.870 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 6.5
09:31:08.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.273 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
09:31:08.274 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 2 seconds
09:31:08.274 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:31:08.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.710 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:08.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 100
09:31:08.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.323 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 150
09:31:09.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:31:09.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
