16:05:55.002 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.util.NoSuchElementException
16:05:55.005 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.rendering.listener.chaining.BlockStateChainingListener.endFormat(BlockStateChainingListener:439)
16:05:55.005 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.rendering.listener.chaining.BlockStateChainingListener
16:05:55.005 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:05:56.509 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
16:05:56.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
16:05:56.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
16:05:56.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.BlockStateChainingListener
16:05:56.547 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 589.
16:06:06.274 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:06:06.285 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:06:06.293 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:06:06.300 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:06:07.451 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
16:06:07.777 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 5 fitness evolutions and 1 second: 3.5
16:06:07.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:07.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:07.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.079 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
16:06:08.079 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
16:06:08.079 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:06:08.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.516 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
16:06:08.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:08.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
