02:34:47.642 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.security.authorization.AuthorizationException
02:34:47.646 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.security.authorization.DefaultAuthorizationManager.getAccess(DefaultAuthorizationManager:218)
02:34:47.646 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.security.authorization.DefaultAuthorizationManager
02:34:47.646 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:34:49.004 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader
02:34:49.006 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:34:49.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:34:49.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:34:49.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:34:49.052 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
02:34:55.941 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:34:56.470 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:34:56.503 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:34:56.509 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:34:57.149 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.916666666666666
02:34:57.247 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 4 fitness evolutions and 0 second: 2.9166666666666665
02:34:57.780 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.9166666666666665
02:34:57.780 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.9166666666666665. PT: 1 seconds
02:34:57.780 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
02:34:58.330 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 100
02:34:58.856 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 150
02:35:00.061 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 200
02:35:00.556 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 250
02:35:00.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:00.978 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 300
02:35:01.430 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 350
02:35:01.987 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 400
02:35:02.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:02.486 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 450
02:35:02.998 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 500
02:35:03.453 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 550
02:35:03.958 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 600
02:35:04.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:04.478 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 650
02:35:05.044 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 700
02:35:05.676 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 750
02:35:05.700 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:06.752 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 800
02:35:06.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:07.254 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 850
02:35:07.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:07.740 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 900
02:35:07.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:07.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:08.281 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 950
02:35:08.817 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 1000
02:35:08.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:08.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:08.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:08.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:09.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:09.348 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9166666666666665 | 1050
02:35:09.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:09.434 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:09.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:35:09.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
