08:06:56.910 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:06:56.913 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:06:56.914 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
08:06:56.914 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
08:06:56.914 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:06:57.395 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:06:57.397 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:06:57.398 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:06:57.440 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:06:58.590 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:06:58.600 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:06:58.608 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:06:58.617 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:06:58.890 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
08:06:59.771 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
08:06:59.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
08:06:59.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:07:00.299 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 72 fitness evolutions and 1 second: 2.5
08:07:00.872 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
08:07:00.873 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 2 seconds
08:07:01.024 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.378 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
08:07:01.540 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.541 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.696 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.700 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.731 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
08:07:01.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:07:01.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
