04:12:19.318 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:12:19.320 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.AbstractInstallPlanJob.installExtension(AbstractInstallPlanJob:810)
04:12:19.320 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:12:19.321 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:12:21.203 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:12:21.208 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:12:21.213 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:12:21.214 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:12:21.296 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:12:31.894 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:12:31.903 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:12:32.018 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:12:32.026 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:13:21.432 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
04:13:21.435 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
04:13:21.453 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 49 second: 4.998709677419354
04:13:21.598 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.998709677419354
04:13:21.599 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.998709677419354. PT: 49 seconds
04:13:21.599 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:13:23.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:23.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.662 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:24.783 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.998709677419354 | 100
04:13:25.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:25.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:25.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:25.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.839 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:13:26.922 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
