04:51:04.220 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:51:04.222 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:51:04.222 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:51:04.223 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:51:04.717 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:51:04.719 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:51:04.735 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:51:05.458 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:51:05.467 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:51:05.475 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:51:05.481 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:51:05.617 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
04:51:06.048 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 5 fitness evolutions and 0 second: 1.5
04:51:09.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.593 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.625 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.626 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.627 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.637 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.730 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.732 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:09.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:51:09.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 4 seconds
04:51:09.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:51:10.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:10.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:11.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:11.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:12.868 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:13.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:14.463 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.519 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.520 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.533 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.630 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:15.688 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:51:18.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:18.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:18.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:18.747 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:21.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:21.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:21.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.227 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.291 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
04:51:23.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:24.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:26.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:26.832 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:29.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:30.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:30.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:30.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:30.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:30.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:31.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
