00:22:32.969 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:22:32.973 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:22:32.973 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:22:32.973 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:22:38.935 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:22:38.937 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:22:38.948 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:23:08.996 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:23:12.406 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:23:12.465 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:23:12.478 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:23:54.653 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:23:54.663 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:23:54.671 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:23:54.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:24:01.256 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 6 second: 1.5
00:24:07.636 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:24:07.636 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 12 seconds
00:24:07.636 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:24:12.227 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:24:14.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:14.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:15.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:16.578 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
00:24:16.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:24:18.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
