05:42:33.214 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MathRuntimeException$6
05:42:33.217 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.linear.OpenMapRealVector.ebeMultiply(OpenMapRealVector:372)
05:42:33.217 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.linear.OpenMapRealVector
05:42:33.217 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:42:34.322 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.MathRuntimeException
05:42:34.323 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.util.OpenIntToDoubleHashMap$Iterator
05:42:34.324 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.linear.OpenMapRealVector
05:42:34.339 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:42:35.818 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:42:35.826 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:42:35.834 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:42:35.839 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:42:36.153 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.928571428571429
05:42:36.182 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 5 fitness evolutions and 0 second: 3.5
05:42:36.193 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 7 fitness evolutions and 0 second: 3.333333333333333
05:42:36.234 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 12 fitness evolutions and 0 second: 2.928571428571429
05:42:36.280 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 14 fitness evolutions and 0 second: 2.5
05:42:37.211 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
05:42:37.211 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
05:42:37.211 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:42:38.309 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
05:42:38.979 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
05:42:40.617 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
05:42:41.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:41.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:42.903 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
05:42:44.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:44.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:45.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:45.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:45.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:45.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:45.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:46.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:46.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.109 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 300
05:42:47.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:47.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:48.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:48.174 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:48.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:48.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.642 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:49.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:42:50.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
