10:12:47.388 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalArgumentException
10:12:47.392 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Partial.with(Partial:466)
10:12:47.392 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Partial
10:12:47.392 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:12:47.998 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
10:12:48.001 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Partial
10:12:48.096 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
10:12:50.366 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:12:50.377 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:12:50.386 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:12:50.393 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:12:50.840 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.6666666666666665
10:12:50.862 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
10:12:51.929 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
10:12:51.929 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
10:12:51.930 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:12:52.693 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
10:12:53.294 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
10:12:53.934 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
10:12:54.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.317 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
10:12:54.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:12:54.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
