11:49:06.869 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
11:49:06.872 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:230)
11:49:06.872 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:49:06.872 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:49:08.911 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - The generated control flow graphs for class class java.lang.String was empty.
11:49:08.913 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing java.lang.String
11:49:08.913 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 1]Cannot load class java.lang.String. We do not count it in the InterProcedural graph
11:49:08.913 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.AbstractQueryFilter
11:49:08.913 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:49:08.913 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:49:08.914 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:49:08.943 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 560.
11:49:34.811 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:49:34.840 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:49:34.849 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:49:34.855 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:49:35.993 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.75
11:49:37.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:37.898 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.75
11:49:37.899 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.75. PT: 3 seconds
11:49:37.899 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:49:38.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.656 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:38.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:39.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:39.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:39.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:39.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:41.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:41.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:41.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:41.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:41.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:44.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:45.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
