07:32:11.571 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
07:32:11.576 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.MockSettingsImpl.confirm(MockSettingsImpl:141)
07:32:11.576 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.MockSettingsImpl
07:32:11.576 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:32:12.505 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
07:32:12.506 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.MockCreationValidator
07:32:12.506 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:32:12.506 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:32:12.512 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method serializableWontWorkForObjectsThatDontImplementSerializable(Ljava/lang/Class;)V does not have any exit point
07:32:12.539 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:32:13.513 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:32:13.521 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:32:13.530 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:32:13.536 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:32:14.059 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
07:32:14.880 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
07:32:14.880 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
07:32:14.880 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:32:15.532 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
07:32:15.954 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
07:32:16.282 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
07:32:16.524 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
07:32:16.787 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 300
07:32:16.992 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 350
07:32:17.202 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 400
07:32:17.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.534 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 450
07:32:17.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.712 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 500
07:32:17.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.840 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 550
07:32:17.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.929 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.957 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 600
07:32:17.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:17.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.035 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.035 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.043 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.062 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.062 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.105 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 650
07:32:18.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.117 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.158 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.228 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.228 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.228 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.232 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 700
07:32:18.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.354 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.358 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.358 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.379 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 750
07:32:18.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.388 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.390 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:32:18.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
