08:58:26.692 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
08:58:26.698 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.XWikiAction.execute(XWikiAction:193)
08:58:26.698 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.XWikiAction
08:58:26.698 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:58:32.840 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
08:59:05.842 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:59:05.853 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:59:05.864 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:59:05.871 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:59:06.584 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
08:59:07.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:07.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:07.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:08.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:08.224 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
08:59:08.224 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
08:59:08.224 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:59:08.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:08.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:08.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:08.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:09.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.503 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.503 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.541 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.541 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.698 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:10.852 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
08:59:11.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.506 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:11.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:12.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:12.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:12.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:12.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:12.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.558 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.593 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.603 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.855 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
08:59:14.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:14.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:15.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.070 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
08:59:16.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.556 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:16.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.280 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:59:17.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
