06:38:57.959 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.ConvergenceException
06:38:57.962 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Gamma.regularizedGammaQ(Gamma:266)
06:38:57.962 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Gamma
06:38:57.962 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:39:00.912 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.util.ContinuedFraction
06:39:00.935 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
06:39:00.990 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:39:02.281 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:39:02.294 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:39:02.305 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:39:02.313 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:39:03.397 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 2.857142857142857
06:39:04.408 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 5 fitness evolutions and 2 second: 1.625
06:39:05.061 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.625
06:39:05.062 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.625. PT: 2 seconds
06:39:05.062 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:39:06.172 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.625 | 100
06:39:07.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.625 | 150
06:39:08.758 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.625 | 200
06:39:09.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:10.344 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.625 | 250
06:39:11.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.689 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.777 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.839 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:12.868 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:13.080 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.625 | 300
06:39:16.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:16.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:39:19.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
