04:38:07.704 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.officeimporter.OfficeImporterException
04:38:07.734 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.Utils.parseTemplate(Utils:180)
04:38:07.734 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.Utils
04:38:07.734 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:38:09.180 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 597.
04:38:36.973 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:38:36.986 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:38:36.999 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:38:37.006 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:38:44.775 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 7 second: 5.988636363636363
04:38:45.421 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 16 fitness evolutions and 8 second: 4.5
04:38:45.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:45.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:46.022 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:46.025 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
04:38:46.025 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 9 seconds
04:38:46.025 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:38:46.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.159 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.165 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:38:47.419 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
