00:17:59.222 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:17:59.225 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:17:59.225 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:17:59.225 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:18:06.545 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:18:06.547 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:18:06.607 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:18:29.140 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:18:29.149 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:18:29.156 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:18:32.209 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:19:02.226 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:19:02.235 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:19:02.243 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:19:02.249 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:19:05.144 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 1.5
00:19:13.789 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:19:13.789 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 11 seconds
00:19:13.790 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:19:17.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.685 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.689 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.698 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.736 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:23.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:24.038 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:19:25.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:28.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:28.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:19:28.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
