04:51:15.435 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:51:15.438 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:51:15.438 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:51:15.438 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:51:15.920 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:51:15.921 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:51:15.922 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:51:15.942 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:51:16.682 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:51:16.690 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:51:16.697 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:51:16.703 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:51:17.272 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:51:19.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.506 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.519 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.685 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.712 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:19.741 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:51:19.742 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 3 seconds
04:51:19.742 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:51:20.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:20.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:20.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:21.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:21.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.390 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:51:22.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:22.917 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:23.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:24.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:24.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.259 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
04:51:25.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:25.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:26.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:26.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:27.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.762 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.777 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.777 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.824 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:28.858 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
