09:11:43.750 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
09:11:43.753 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter.intercept(MethodInterceptorFilter:59)
09:11:43.753 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter
09:11:43.753 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:11:45.076 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
09:11:45.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationImpl
09:11:45.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.answers.CallsRealMethods
09:11:45.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
09:11:45.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
09:11:45.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.InvocationNotifierHandler
09:11:45.078 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.cglib.MethodInterceptorFilter
09:11:45.084 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method cannotCallAbstractRealMethod()V does not have any exit point
09:11:45.100 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
09:11:46.237 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:11:46.251 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:11:46.260 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:11:46.268 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:11:46.764 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 7.75
09:11:48.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.75
09:11:48.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.75. PT: 2 seconds
09:11:48.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:11:49.117 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 100
09:11:49.402 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.768 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 150
09:11:49.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:49.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.374 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 200
09:11:50.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:50.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.013 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.197 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 250
09:11:51.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:11:51.460 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
