16:18:06.319 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:18:06.322 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:18:06.322 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:18:06.322 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:18:07.851 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:18:07.852 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:18:07.862 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:18:31.833 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:18:31.843 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:18:31.867 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:18:31.873 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:18:32.286 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:18:37.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.506 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:37.981 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:18:37.981 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:18:37.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:18:38.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:38.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.037 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
16:18:39.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:39.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:40.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:40.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:40.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:40.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:18:40.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
