09:03:16.754 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
09:03:16.757 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.invocation.InvocationImpl.callRealMethod(InvocationImpl:110)
09:03:16.757 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.invocation.InvocationImpl
09:03:16.757 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:03:17.915 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
09:03:17.916 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationImpl
09:03:17.939 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method cannotCallAbstractRealMethod()V does not have any exit point
09:03:17.947 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
09:03:19.115 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:03:19.140 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:03:19.149 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:03:19.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:03:19.399 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
09:03:26.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.307 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.402 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
09:03:26.402 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 7 seconds
09:03:26.403 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:03:26.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.463 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.930 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.960 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:03:26.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
