04:47:15.184 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:47:15.191 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:47:15.191 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:47:15.191 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:47:15.987 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:47:15.989 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:47:15.989 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:47:16.008 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:47:16.986 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:47:16.996 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:47:17.005 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:47:17.012 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:47:17.275 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
04:47:17.310 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 6 fitness evolutions and 0 second: 1.5
04:47:19.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.783 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.841 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:19.971 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:47:19.971 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:47:19.971 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:47:21.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:21.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:22.047 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:22.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:22.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:22.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:22.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:23.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:47:23.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
