04:50:59.444 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:50:59.446 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:50:59.446 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:50:59.447 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:50:59.969 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:50:59.970 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:50:59.970 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:50:59.990 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:51:00.718 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:51:00.726 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:51:00.733 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:51:00.738 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:51:00.881 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:51:02.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.826 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
