11:03:34.165 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.joda.time.IllegalFieldValueException
11:03:34.167 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.format.DateTimeFormatter.parseInto(DateTimeFormatter:715)
11:03:34.168 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.format.DateTimeFormatter
11:03:34.168 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:03:35.054 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.FieldUtils
11:03:35.055 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.PreciseDurationDateTimeField
11:03:35.056 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.format.DateTimeParserBucket$SavedField
11:03:35.056 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.format.DateTimeParserBucket
11:03:35.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.format.DateTimeParserBucket
11:03:35.059 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.format.DateTimeFormatter
11:03:35.143 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:03:36.909 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:03:36.918 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:03:36.926 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:03:36.933 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:03:37.319 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 6.5
11:03:37.804 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 21 fitness evolutions and 0 second: 5.5
11:03:38.663 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.5
11:03:38.664 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.5. PT: 1 seconds
11:03:38.664 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:03:39.363 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 100
11:03:39.919 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 150
11:03:40.200 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 200
11:03:40.541 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 250
11:03:40.909 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 300
11:03:41.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.517 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 350
11:03:41.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.738 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:41.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.004 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 400
11:03:42.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:42.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.028 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.035 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.045 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.182 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 450
11:03:43.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.324 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:03:43.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
