11:50:06.570 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
11:50:06.573 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:230)
11:50:06.573 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:50:06.574 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:50:09.016 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - The generated control flow graphs for class class java.lang.String was empty.
11:50:09.017 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing java.lang.String
11:50:09.017 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 1]Cannot load class java.lang.String. We do not count it in the InterProcedural graph
11:50:09.017 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.AbstractQueryFilter
11:50:09.033 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:50:09.033 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:50:09.034 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:50:09.067 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 560.
11:50:34.055 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:50:34.066 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:50:34.073 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:50:34.080 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:50:37.142 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 5.75
11:50:37.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:37.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.765 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:39.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:40.006 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.75
11:50:40.006 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.75. PT: 5 seconds
11:50:40.006 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:50:41.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:41.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:41.443 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:41.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:43.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:43.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:45.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:45.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:45.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:50:45.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
