05:52:38.563 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
05:52:38.566 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
05:52:38.566 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:52:38.567 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:52:38.971 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:52:38.972 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:52:38.972 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
05:52:38.973 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:52:38.993 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:52:39.876 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:52:39.887 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:52:39.895 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:52:39.903 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:52:40.315 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:52:41.100 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:52:41.100 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
05:52:41.100 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:52:41.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.525 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.527 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.736 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.783 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:52:41.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:41.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:52:47.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
