06:49:55.069 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MathRuntimeException$4
06:49:55.076 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.ode.events.EventState.evaluateStep(EventState:218)
06:49:55.076 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.ode.events.EventState
06:49:55.076 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:49:56.149 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.MathRuntimeException
06:49:56.149 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BrentSolver
06:49:56.150 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.ode.events.EventState
06:49:56.210 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:49:58.160 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:49:58.170 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:49:58.179 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:49:58.187 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:49:58.834 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.8333333333333335
06:49:59.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:49:59.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:49:59.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:49:59.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:49:59.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.013 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:50:00.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
