05:59:14.071 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
05:59:14.074 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
05:59:14.074 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:59:14.074 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:59:14.452 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:59:14.453 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:59:14.453 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
05:59:14.453 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:59:14.481 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:59:15.361 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:59:15.368 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:59:15.375 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:59:15.381 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:59:15.754 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:59:16.595 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:59:16.596 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
05:59:16.596 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:59:16.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:16.983 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.076 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:59:17.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:17.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.384 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.388 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.432 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.495 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.554 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
05:59:22.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.749 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.749 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.770 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.819 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.832 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.832 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.911 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
05:59:22.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.929 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.929 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:22.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:59:23.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
