02:47:02.592 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
02:47:02.603 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.display.internal.DocumentContentDisplayer.display(DocumentContentDisplayer:131)
02:47:02.603 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.display.internal.DocumentContentDisplayer
02:47:02.603 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:47:04.541 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
02:47:48.736 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:47:48.747 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:47:48.766 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:47:48.778 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:47:53.303 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 4 second: 5.857142857142857
02:47:53.305 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 4 second: 4.5
02:47:54.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:54.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:54.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:47:55.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.385 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
02:47:55.385 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 6 seconds
02:47:55.386 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
02:47:55.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.571 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.637 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.637 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:47:55.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
