11:01:51.814 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
11:01:51.816 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Period.normalizedStandard(Period:1631)
11:01:51.816 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Period
11:01:51.817 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:01:53.223 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.PeriodType
11:01:53.224 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:01:53.224 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:01:53.248 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:01:54.799 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:01:54.807 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:01:54.814 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:01:54.821 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:01:55.111 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
11:01:55.126 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.6666666666666665
11:01:55.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.093 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.6666666666666665
11:01:56.094 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.6666666666666665. PT: 1 seconds
11:01:56.094 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:01:56.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.617 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.724 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.6666666666666665 | 100
11:01:56.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:56.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.029 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.140 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.6666666666666665 | 150
11:01:57.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:57.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
