11:51:32.763 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
11:51:32.782 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:230)
11:51:32.782 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:51:32.782 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:51:35.005 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - The generated control flow graphs for class class java.lang.String was empty.
11:51:35.006 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing java.lang.String
11:51:35.006 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 1]Cannot load class java.lang.String. We do not count it in the InterProcedural graph
11:51:35.006 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.AbstractQueryFilter
11:51:35.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:51:35.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:51:35.007 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:51:35.106 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 560.
11:51:58.042 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:51:58.052 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:51:58.059 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:51:58.065 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:51:59.574 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.75
11:52:00.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:52:00.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
