04:50:58.012 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:50:58.015 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:50:58.015 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:50:58.015 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:50:58.494 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:50:58.495 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:50:58.496 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:50:58.517 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:50:59.222 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:50:59.229 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:50:59.236 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:50:59.242 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:50:59.766 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:51:01.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.460 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.527 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.540 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.632 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.652 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:51:01.652 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:51:01.653 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:51:01.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:01.927 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:02.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.603 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.662 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
