08:16:50.160 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:16:50.164 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:16:50.165 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:94)
08:16:50.165 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
08:16:50.165 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:16:50.618 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:16:50.619 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:16:50.648 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:16:51.723 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:16:51.733 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:16:51.740 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:16:51.748 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:16:52.169 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.75
08:16:53.008 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.75
08:16:53.009 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.75. PT: 1 seconds
08:16:53.009 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:16:53.702 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 100
08:16:54.132 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 150
08:16:54.620 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 200
08:16:54.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.687 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.696 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.713 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.906 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.960 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:54.989 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 250
08:16:55.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.045 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.280 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:16:55.280 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
