16:16:06.271 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:16:06.280 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:16:06.280 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:16:06.281 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:16:08.607 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:16:08.608 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:16:08.618 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:16:33.078 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:16:33.087 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:16:33.093 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:16:33.098 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:16:33.466 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:16:39.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.480 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:16:39.480 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:16:39.480 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:16:39.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.730 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.986 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:39.986 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.637 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.656 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.663 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:40.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
