06:02:05.177 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryException
06:02:05.180 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.execute(XWikiHibernateBaseStore:1299)
06:02:05.180 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
06:02:05.181 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:02:30.778 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.persister.entity.AbstractPropertyMapping
06:02:30.780 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.persister.entity.AbstractPropertyMapping
06:02:30.780 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.persister.entity.AbstractEntityPersister
06:02:30.780 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.tree.FromElementType
06:02:30.781 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.tree.FromElement
06:02:30.781 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.tree.DotNode
06:02:30.782 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.tree.DotNode
06:02:30.782 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.tree.DotNode
06:02:30.782 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.HqlSqlWalker
06:02:30.782 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.785 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.788 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.790 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.792 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.793 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.795 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.796 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.799 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.800 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.antlr.HqlSqlBaseWalker
06:02:30.801 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.QueryTranslatorImpl
06:02:30.802 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.QueryTranslatorImpl
06:02:30.802 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.hql.ast.QueryTranslatorImpl
06:02:30.802 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.HQLQueryPlan
06:02:30.803 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.HQLQueryPlan
06:02:30.803 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.QueryPlanCache
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractSessionImpl
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractSessionImpl
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.SessionImpl
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
06:02:30.804 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
06:02:30.804 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1, method doInHibernate, and line number 142.
06:02:30.806 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 31 is an irrelevant frame. We do not count it in the InterProcedural graph
06:02:30.806 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
06:02:31.408 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 589.
06:02:41.594 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
06:02:41.597 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
06:02:41.639 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
06:02:41.642 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
06:02:58.733 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:02:58.744 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:02:58.752 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:02:58.848 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:02:59.578 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 32.5
06:03:00.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:00.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.284 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 32.5
06:03:01.284 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 32.5. PT: 2 seconds
06:03:01.284 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:03:01.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:03:01.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
