06:56:13.845 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MathRuntimeException$4
06:56:13.848 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.ode.events.EventState.evaluateStep(EventState:218)
06:56:13.848 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.ode.events.EventState
06:56:13.848 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:56:15.120 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.MathRuntimeException
06:56:15.121 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BrentSolver
06:56:15.122 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.ode.events.EventState
06:56:15.183 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:56:16.325 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:56:16.334 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:56:16.341 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:56:16.347 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:56:16.575 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.8333333333333335
06:56:17.308 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.514 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.531 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.630 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.779 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.8333333333333335
06:56:17.779 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.8333333333333335. PT: 1 seconds
06:56:17.779 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:56:17.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.917 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.917 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:17.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.162 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:56:18.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
