05:54:09.982 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
05:54:09.984 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
05:54:09.984 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:54:09.985 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:54:10.365 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:54:10.366 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:54:10.366 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
05:54:10.366 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:54:10.387 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:54:11.299 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:54:11.308 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:54:11.317 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:54:11.324 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:54:11.696 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:54:12.518 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:54:12.518 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
05:54:12.518 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:54:12.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:12.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:17.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:17.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:54:18.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
