11:11:07.690 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
11:11:07.694 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math3.geometry.partitioning.BSPTree.visit(BSPTree:263)
11:11:07.694 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math3.geometry.partitioning.BSPTree
11:11:07.694 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:11:09.575 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet
11:11:09.577 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.AbstractRegion
11:11:09.577 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:11:09.578 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:11:09.578 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:11:09.662 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
11:11:12.279 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:11:12.373 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:11:12.436 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:11:12.455 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:11:14.053 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.666666666666666
11:11:15.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.556 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:15.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
