04:47:59.996 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:47:59.999 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:47:59.999 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:47:59.999 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:48:00.534 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:48:00.536 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:48:00.536 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:48:00.559 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:48:01.315 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:48:01.323 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:48:01.330 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:48:01.336 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:48:01.502 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
04:48:01.876 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
04:48:03.418 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.511 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.513 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.527 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:03.620 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:48:03.620 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:48:03.620 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:48:04.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:04.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:05.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:06.633 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:48:07.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:07.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:07.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:07.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:09.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:09.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:09.821 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:11.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:11.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.521 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.531 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.534 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.535 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.645 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
04:48:14.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:15.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:15.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:16.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:16.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:16.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:16.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:17.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:17.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:17.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:17.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.502 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.579 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
