16:16:12.553 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:16:12.556 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:16:12.556 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:16:12.556 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:16:14.103 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:16:14.103 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:16:14.114 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:16:38.002 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:16:38.012 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:16:38.019 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:16:38.038 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:16:38.858 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:16:45.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:45.359 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:16:45.359 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 7 seconds
16:16:45.359 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
