08:57:09.406 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
08:57:09.409 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter.intercept(MethodInterceptorFilter:59)
08:57:09.409 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter
08:57:09.409 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:57:10.906 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
08:57:10.907 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationImpl
08:57:10.907 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.answers.CallsRealMethods
08:57:10.907 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:57:10.907 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:57:10.908 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.InvocationNotifierHandler
08:57:10.908 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.cglib.MethodInterceptorFilter
08:57:10.933 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method cannotCallAbstractRealMethod()V does not have any exit point
08:57:10.954 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
08:57:12.661 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:57:12.693 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:57:12.700 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:57:12.743 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:57:13.752 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 7.75
08:57:15.152 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.75
08:57:15.152 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.75. PT: 2 seconds
08:57:15.152 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:57:15.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:15.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:15.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:15.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.451 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 100
08:57:16.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:16.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.268 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 150
08:57:17.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.390 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.534 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.600 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:17.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
