16:14:44.294 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:14:44.298 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:14:44.298 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:14:44.298 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:14:45.674 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:14:45.675 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:14:45.683 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:15:05.806 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:15:05.815 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:15:05.823 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:15:05.829 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:15:06.442 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:15:12.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.280 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.313 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.313 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.368 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:15:12.368 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:15:12.368 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:15:12.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.516 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.622 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.821 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.823 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.943 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
16:15:12.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:12.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.308 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.311 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.312 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.314 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.318 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.342 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
16:15:13.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.429 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.429 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.523 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.561 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.622 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.626 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.626 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.626 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.627 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.627 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.628 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.687 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
16:15:13.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.906 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:13.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.384 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.400 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:14.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
