04:47:53.744 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:47:53.747 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:47:53.747 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:47:53.747 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:47:54.207 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:47:54.208 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:47:54.225 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:47:54.934 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:47:54.942 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:47:54.950 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:47:54.956 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:47:55.500 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:48:00.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.013 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:00.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
