10:56:35.062 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
10:56:35.066 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet.computeGeometricalProperties(PolyhedronsSet:118)
10:56:35.066 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet
10:56:35.066 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:56:37.406 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet
10:56:37.408 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.AbstractRegion
10:56:37.409 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
10:56:37.409 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
10:56:37.455 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
10:56:37.456 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
10:56:37.457 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
10:56:37.458 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
10:56:37.458 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet
10:56:37.677 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
10:56:40.176 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:56:40.185 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:56:40.197 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:56:40.240 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:56:41.438 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 9.5
10:56:41.508 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 1 second: 8.5
10:56:43.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:43.975 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 8.5
10:56:43.975 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 8.5. PT: 3 seconds
10:56:43.975 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:56:44.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.656 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.695 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.738 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:44.959 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 100
10:56:45.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:45.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:45.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:45.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:45.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.573 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 150
10:56:46.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:46.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.472 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 200
10:56:47.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:47.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:48.271 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 250
10:56:48.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:48.685 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:48.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:48.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:48.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.255 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 300
10:56:49.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.535 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.808 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 350
10:56:49.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:49.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.577 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 400
10:56:50.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:56:50.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
