16:16:47.191 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.PropertyAccessException
16:16:47.195 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.handler.internal.DefaultExtensionHandlerManager.upgrade(DefaultExtensionHandlerManager:139)
16:16:47.195 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.handler.internal.DefaultExtensionHandlerManager
16:16:47.195 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:16:48.262 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 568.
16:17:01.268 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:17:01.282 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:17:01.292 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:17:01.299 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:17:01.973 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
16:17:02.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.556 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.558 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.558 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:02.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
