08:11:51.053 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:11:51.056 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:11:51.056 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:94)
08:11:51.056 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
08:11:51.057 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:11:51.596 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:11:51.597 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:11:51.629 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:11:52.874 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:11:52.886 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:11:52.896 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:11:52.902 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:11:53.663 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.75
08:11:54.254 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.75
08:11:54.254 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.75. PT: 1 seconds
08:11:54.254 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:11:55.071 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 100
08:11:55.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.511 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.551 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 150
08:11:55.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.689 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:55.963 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 200
08:11:56.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:56.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
