05:48:32.054 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:48:32.057 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BaseSecantSolver.solve(BaseSecantSolver:117)
05:48:32.057 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BaseSecantSolver
05:48:32.057 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:48:32.555 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:48:32.556 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:48:32.556 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseSecantSolver
05:48:32.557 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:48:32.557 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseSecantSolver
05:48:32.590 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:48:33.904 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:48:33.911 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:48:33.918 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:48:33.924 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:48:34.280 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
05:48:34.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:34.903 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:48:34.904 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 0 seconds
05:48:34.905 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:48:35.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.613 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
05:48:35.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.749 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.821 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.838 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:35.908 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 150
05:48:36.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:36.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:36.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:36.610 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 181 fitness evolutions and 2 second: 1.5
05:48:36.759 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
05:48:36.759 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
05:48:37.191 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
05:48:37.576 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
05:48:37.927 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 350
05:48:38.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:38.696 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 400
05:48:38.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.156 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 450
05:48:39.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.724 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 500
05:48:39.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:39.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.400 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 550
05:48:40.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:48:40.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
