04:48:29.022 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:48:29.024 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:48:29.024 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:48:29.024 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:48:29.443 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:48:29.445 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:48:29.464 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:48:30.191 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:48:30.200 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:48:30.209 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:48:30.215 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:48:30.760 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:48:35.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.992 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:35.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:36.520 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:48:36.521 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 6 seconds
04:48:36.521 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:48:38.327 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:38.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:38.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:38.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.516 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:40.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.628 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.631 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.826 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.841 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
