06:45:23.173 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.ConvergenceException
06:45:23.177 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Gamma.regularizedGammaP(Gamma:173)
06:45:23.177 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Gamma
06:45:23.177 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:45:26.238 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.util.ContinuedFraction
06:45:26.256 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
06:45:26.257 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
06:45:26.351 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:45:27.694 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:45:27.704 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:45:27.764 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:45:27.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:45:28.099 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.857142857142857
06:45:28.139 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 0 second: 3.5
06:45:28.167 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
06:45:29.886 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
06:45:29.887 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
06:45:29.887 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:45:30.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:31.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:31.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:31.179 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
06:45:31.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:31.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:44.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:44.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:44.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:44.182 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
06:45:51.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.893 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
06:45:51.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:51.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:45:55.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:19.244 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
06:46:54.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:58.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:46:58.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:01.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:01.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:47:06.750 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
06:47:09.964 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 308 fitness evolutions and 102 second: 1.0
06:47:39.377 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 350
06:47:39.379 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.0. PT: 131 seconds
06:47:55.704 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 400
06:48:09.062 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 450
06:48:22.193 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 500
06:48:41.442 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 550
06:48:54.459 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 600
06:49:01.166 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 650
06:49:22.474 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 700
06:49:37.498 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 750
06:49:45.719 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 800
06:50:09.808 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 850
06:50:14.663 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.0 | 900
