20:22:09.360 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalArgumentException
20:22:09.364 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.jfree.chart.block.BorderArrangement.arrange(BorderArrangement:152)
20:22:09.364 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.jfree.chart.block.BorderArrangement
20:22:09.364 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
20:22:11.566 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 8.
20:22:25.066 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
20:22:25.103 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
20:22:25.112 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
20:22:25.141 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
20:22:29.836 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 4 second: 5.921052631578947
20:22:30.055 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 8 fitness evolutions and 4 second: 5.4
20:22:31.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:31.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:31.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:31.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:31.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:32.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:32.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:32.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
20:22:32.166 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.4
20:22:32.166 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.4. PT: 7 seconds
20:22:32.166 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
20:22:33.042 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 68 fitness evolutions and 7 second: 5.142857142857142
20:22:34.968 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.142857142857142 | 100
20:22:34.968 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.142857142857142. PT: 9 seconds
20:22:36.383 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.142857142857142 | 150
20:22:36.448 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 155 fitness evolutions and 11 second: 0.6923076923076923
20:22:37.671 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.6923076923076923 | 200
