04:46:31.692 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:46:31.697 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:46:31.697 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:46:31.697 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:46:32.134 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:46:32.136 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:46:32.154 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:46:32.899 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:46:32.908 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:46:32.916 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:46:32.922 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:46:33.458 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:46:39.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.503 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.557 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.625 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:39.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:46:39.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 6 seconds
04:46:39.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:46:40.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:40.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:41.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:41.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:43.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:43.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:43.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:43.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:45.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:45.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:46.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:46.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.777 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.839 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.992 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:47.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:48.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:48.045 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:48.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:48.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:48.100 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:46:51.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:51.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:54.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:54.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:55.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:56.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
