07:46:44.048 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
07:46:44.051 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:93)
07:46:44.052 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
07:46:44.052 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:46:45.130 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
07:46:45.131 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.MockCreationValidator
07:46:45.132 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:46:45.132 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:46:45.132 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.MockitoCore
07:46:45.133 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:46:45.133 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:46:45.133 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:46:45.133 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
07:46:45.143 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method serializableWontWorkForObjectsThatDontImplementSerializable(Ljava/lang/Class;)V does not have any exit point
07:46:45.185 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:46:46.216 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:46:46.227 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:46:46.234 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:46:46.241 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:46:46.571 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 9.75
07:46:47.334 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 9.75
07:46:47.334 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.75. PT: 1 seconds
07:46:47.334 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:46:47.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:47.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.122 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.75 | 100
07:46:48.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.390 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.531 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.580 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.75 | 150
07:46:48.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:46:48.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
