05:31:47.352 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:47.356 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver.solve(BracketingNthOrderBrentSolver:394)
05:31:47.356 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:47.356 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:48.288 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:48.289 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:48.289 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:48.292 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:48.293 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:48.428 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:49.455 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:49.465 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:49.474 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:49.481 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:49.768 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
05:31:50.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.617 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.981 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:31:50.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
05:31:50.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:51.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.761 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.848 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
05:31:51.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 150
05:31:52.570 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.571 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:52.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
