05:31:52.471 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:52.475 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver.solve(BracketingNthOrderBrentSolver:394)
05:31:52.475 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:52.475 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:53.490 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:53.491 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:53.491 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:53.495 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:53.495 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:53.622 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:54.651 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:54.662 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:54.670 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:54.678 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:55.056 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.5
05:31:55.720 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 6 fitness evolutions and 1 second: 3.5
05:31:55.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:55.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.160 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:31:56.160 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
05:31:56.160 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:56.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:56.947 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
05:31:57.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:57.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.035 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.342 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:57.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:57.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:57.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:57.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
