02:21:06.710 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.security.authorization.AuthorizationException
02:21:06.716 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.security.authorization.DefaultAuthorizationManager.hasAccess(DefaultAuthorizationManager:109)
02:21:06.716 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.security.authorization.DefaultAuthorizationManager
02:21:06.717 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:21:08.175 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader
02:21:08.177 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:21:08.179 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:21:08.179 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:21:08.180 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.security.authorization.DefaultAuthorizationManager
02:21:08.231 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
02:21:17.748 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:21:19.045 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:21:19.054 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:21:19.061 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:21:19.387 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.5
02:21:19.792 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 0 second: 4.5
02:21:20.792 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
02:21:20.792 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
02:21:20.793 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
02:21:21.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.525 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.528 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.632 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:21.665 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
02:21:21.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.024 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.320 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
02:21:22.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:22.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.158 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.200 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
02:21:23.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.439 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.443 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.519 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.599 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
02:21:23.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:21:23.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
