12:26:37.547 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
12:26:37.550 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.platform.wiki.creationjob.internal.ExtensionInstaller.installExtension(ExtensionInstaller:73)
12:26:37.550 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.platform.wiki.creationjob.internal.ExtensionInstaller
12:26:37.551 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
12:26:38.668 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
12:26:50.215 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
12:26:50.821 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
12:26:50.833 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
12:26:50.851 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
12:26:51.461 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
12:26:51.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.700 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.825 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:26:51.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
