16:15:18.980 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:15:18.983 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:15:18.983 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:18.983 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:15:20.386 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:15:20.386 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:20.394 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:15:42.054 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:15:42.062 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:15:42.068 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:15:42.073 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:15:42.419 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:15:47.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:47.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.025 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.043 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.174 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.243 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:15:48.244 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:15:48.244 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:15:48.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:48.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.429 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:49.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
