08:56:17.583 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
08:56:17.586 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:221)
08:56:17.586 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:56:17.587 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:56:19.439 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:56:19.439 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:56:19.440 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:56:19.440 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:56:19.440 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:56:19.440 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:56:19.441 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:56:19.459 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
08:56:37.721 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:56:37.730 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:56:37.737 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:56:37.744 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:56:38.811 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 7.5
08:56:40.318 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.402 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.433 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.495 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:56:40.595 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.5
08:56:40.596 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.5. PT: 2 seconds
08:56:40.596 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
