07:31:30.540 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
07:31:30.544 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:93)
07:31:30.545 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
07:31:30.545 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:31:31.656 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
07:31:31.658 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.MockCreationValidator
07:31:31.658 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:31:31.658 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:31:31.658 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.MockitoCore
07:31:31.659 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:31:31.659 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:31:31.659 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:31:31.659 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
07:31:31.669 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method serializableWontWorkForObjectsThatDontImplementSerializable(Ljava/lang/Class;)V does not have any exit point
07:31:31.709 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:31:32.692 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:31:32.700 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:31:32.707 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:31:32.714 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:31:33.056 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 9.75
07:31:33.838 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 9.75
07:31:33.838 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.75. PT: 1 seconds
07:31:33.838 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:31:34.475 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.75 | 100
07:31:34.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.762 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.826 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:34.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.010 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.75 | 150
07:31:35.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.326 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.327 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.443 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.465 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.75 | 200
07:31:35.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.541 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:31:35.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
