09:21:45.042 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.joda.time.IllegalFieldValueException
09:21:45.048 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.chrono.BaseChronology.set(BaseChronology:240)
09:21:45.048 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.chrono.BaseChronology
09:21:45.048 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:21:45.768 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.FieldUtils
09:21:45.769 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.PreciseDurationDateTimeField
09:21:45.769 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.chrono.BaseChronology
09:21:45.789 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
09:21:49.069 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:21:49.080 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:21:49.089 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:21:49.097 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:21:49.777 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.9230769230769234
09:21:50.387 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.9230769230769234
09:21:50.388 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.9230769230769234. PT: 1 seconds
09:21:50.388 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:21:50.634 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 65 fitness evolutions and 1 second: 2.9230769230769234
09:21:51.063 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9230769230769234 | 100
09:21:51.063 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.9230769230769234. PT: 1 seconds
09:21:51.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.505 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9230769230769234 | 150
09:21:51.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:51.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.308 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.9230769230769234 | 200
09:21:52.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.511 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:21:52.603 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 244 fitness evolutions and 3 second: 1.9230769230769231
09:21:52.764 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.9230769230769231 | 250
