16:22:24.406 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
16:22:24.409 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.internal.mandatory.XWikiPreferencesDocumentInitializer.updateDocument(XWikiPreferencesDocumentInitializer:200)
16:22:24.410 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.internal.mandatory.XWikiPreferencesDocumentInitializer
16:22:24.410 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:22:26.184 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
16:22:52.555 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:22:52.564 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:22:52.571 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:22:52.577 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:22:54.792 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 4.5
16:22:55.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:55.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:55.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:55.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:55.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.041 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.400 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.584 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
16:22:56.585 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 4 seconds
16:22:56.585 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:22:56.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:56.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.819 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.825 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:57.935 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
16:22:58.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:58.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:22:59.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
