09:40:46.514 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ArrayIndexOutOfBoundsException
09:40:46.517 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.time.FastDateFormat.<init>(FastDateFormat:370)
09:40:46.517 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.time.FastDateFormat
09:40:46.517 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:40:47.390 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:40:47.391 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:40:47.392 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser$TextStrategy
09:40:47.392 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:40:47.393 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:40:47.393 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
09:40:47.442 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 9.
09:40:48.527 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:40:48.537 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:40:48.545 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:40:48.552 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:40:48.848 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 6.5
09:40:49.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:49.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:49.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:50.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:50.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:50.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:40:50.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
